LEAID,total_enrollment,num_schools_reporting,mean_school_absent_rate,weighted_absent_rate
100005,532.0,4,3.379831713914761,2.819548872180451
100006,924.0,12,8.86509945489026,8.982683982683982
100007,434.0,2,3.5914388166741373,2.9953917050691246
100008,429.0,4,6.051376336464056,5.128205128205129
100011,61.0,1,8.19672131147541,8.19672131147541
100012,199.0,1,1.507537688442211,1.5075376884422111
100013,117.0,1,1.7094017094017095,1.7094017094017095
100090,342.0,4,16.165127939579175,12.865497076023392
100100,50.0,1,4.0,4.0
100120,302.0,4,8.008349083394387,7.6158940397351
100180,498.0,3,8.010623675343703,8.032128514056225
100185,349.0,2,3.4777517564402807,3.7249283667621778
100188,217.0,2,6.520937096476665,6.912442396313364
100190,452.0,3,2.485959885737767,2.6548672566371683
100210,100.0,2,5.873180873180873,5.0
100240,830.0,4,3.0586349742599745,2.7710843373493974
100270,2310.0,12,4.114627765714471,2.987012987012987
100330,780.0,5,13.101679165875229,9.23076923076923
100360,470.0,3,6.97413885711385,6.595744680851064
100390,3656.0,18,3.2699572592917345,2.6531728665207877
100420,495.0,6,5.95617541411838,5.858585858585859
100510,408.0,5,6.806518423671783,6.617647058823529
100540,754.0,10,5.250009491298922,4.641909814323608
100600,57.0,1,8.771929824561402,8.771929824561402
100630,1059.0,7,19.185650767436478,19.07459867799811
100720,55.0,1,5.454545454545454,5.454545454545454
100750,298.0,3,5.293369731872406,4.026845637583893
100780,284.0,3,5.855190711630416,4.929577464788733
100810,419.0,4,7.640991824244086,6.921241050119332
100840,128.0,3,8.45556699262309,7.8125
100900,53.0,1,3.7735849056603774,3.7735849056603774
100960,285.0,2,1.75990916597853,1.7543859649122806
101020,64.0,1,3.125,3.125
101080,132.0,1,4.545454545454546,4.545454545454546
101110,871.0,11,9.978638027671833,8.610792192881744
101140,1374.0,9,6.32461452088814,5.967976710334789
101170,947.0,7,4.006489586265479,2.851108764519535
101230,1336.0,10,6.3863884189522135,5.838323353293413
101260,131.0,2,12.220149253731343,12.213740458015268
101290,529.0,5,4.011446354157352,3.213610586011342
101320,1073.0,7,4.773377819569594,3.91425908667288
101350,102.0,1,3.9215686274509802,3.9215686274509802
101380,235.0,2,2.6595744680851063,1.702127659574468
101440,491.0,4,23.87972077535757,26.476578411405296
101470,55.0,1,5.454545454545454,5.454545454545454
101530,636.0,5,5.699191936335636,5.50314465408805
101620,939.0,7,6.429986125993386,3.301384451544196
101660,81.0,1,2.4691358024691357,2.4691358024691357
101690,298.0,4,14.95534193027037,15.436241610738255
101730,57.0,1,3.508771929824561,3.508771929824561
101760,122.0,1,2.459016393442623,2.459016393442623
101770,282.0,2,2.703922249219021,1.7730496453900708
101800,2609.0,13,3.005162760054378,2.4530471444998083
101830,217.0,4,6.503496503496503,4.608294930875576
101860,321.0,2,4.934571549176868,4.361370716510903
101890,41.0,1,4.878048780487805,4.878048780487805
101920,2461.0,14,4.292019645548107,2.438033319788704
102010,1000.0,5,1.9888473746641524,2.1
102040,580.0,9,10.019058815464035,8.96551724137931
102070,142.0,1,2.8169014084507045,2.8169014084507045
102100,985.0,6,3.724994958820035,3.248730964467005
102160,201.0,6,13.95997055321998,9.950248756218905
102190,173.0,2,11.013513513513514,4.624277456647399
102220,1546.0,13,4.67999144975138,4.07503234152652
102310,158.0,2,5.002405002405002,5.063291139240506
102350,261.0,3,25.118781272060563,23.754789272030653
102370,11147.0,74,22.52097027975036,19.162106396339823
102430,4861.0,33,8.007953108631229,6.336144826167455
102480,353.0,4,3.166660848112461,3.1161473087818696
102580,121.0,1,2.479338842975207,2.479338842975207
102610,51.0,1,9.803921568627452,9.803921568627452
102635,203.0,2,3.002070393374741,1.9704433497536946
102640,249.0,3,4.65688029597804,3.6144578313253013
102650,359.0,1,1.1142061281337048,1.1142061281337048
102670,241.0,2,15.93574297188755,10.37344398340249
102700,457.0,4,4.022095246579535,3.2822757111597376
102760,56.0,1,3.571428571428571,3.5714285714285716
102790,149.0,2,5.897342555515107,6.040268456375839
102820,283.0,4,4.724288284447414,4.946996466431095
102880,332.0,3,6.886429943784246,5.722891566265061
102940,154.0,1,2.5974025974025974,2.5974025974025974
103030,1724.0,17,6.354267151861369,4.814385150812065
103062,679.0,8,9.045385429487798,8.24742268041237
103090,162.0,1,2.4691358024691357,2.4691358024691357
103180,454.0,5,5.454970341310505,4.405286343612334
103240,180.0,1,2.7777777777777777,2.7777777777777777
103270,338.0,3,5.7533670033670035,5.325443786982248
103330,203.0,1,14.77832512315271,14.77832512315271
103360,1128.0,14,12.264286902298107,10.195035460992909
103390,1273.0,11,5.194187130454861,3.613511390416339
103420,172.0,2,3.0788177339901477,2.9069767441860463
103450,940.0,8,5.054888914776048,4.8936170212765955
103480,48.0,2,16.666666666666664,16.666666666666664
103510,316.0,3,5.1687110386013675,5.379746835443038
200001,429.0,4,3.3501976347482727,3.4965034965034967
200003,365.0,2,2.1618388447406645,1.36986301369863
200100,68.0,1,2.941176470588235,2.941176470588235
200150,210.0,3,7.617438867438867,7.619047619047619
200180,10497.0,66,11.198708514158216,10.650662093931599
200210,674.0,7,17.051670049788736,14.243323442136498
200240,289.0,3,9.49657297365277,4.1522491349480966
200300,44.0,1,27.27272727272727,27.272727272727266
200360,27.0,1,22.22222222222222,22.22222222222222
200390,1671.0,19,8.944295706498103,7.301017354877319
200480,133.0,1,4.511278195488721,4.511278195488721
200510,4253.0,29,8.671199469869697,8.629202915588996
200570,258.0,2,8.37037037037037,8.527131782945736
200600,3327.0,23,7.4868034733194,7.814848211602044
200610,296.0,1,1.6891891891891893,1.6891891891891893
200780,30.0,1,10.0,10.0
400003,870.0,4,13.28814792937511,12.183908045977011
400004,109.0,1,1.834862385321101,1.834862385321101
400016,214.0,4,33.76382540993139,22.429906542056074
400022,52.0,1,28.846153846153843,28.846153846153843
400052,109.0,1,7.339449541284404,7.339449541284404
400061,150.0,1,10.666666666666668,10.666666666666668
400078,251.0,2,13.647793640493187,15.1394422310757
400082,487.0,2,5.142210730446025,4.312114989733059
400092,115.0,1,6.956521739130435,6.956521739130435
400102,130.0,1,33.07692307692307,33.07692307692307
400103,2321.0,6,3.828376995318438,4.136148211977596
400109,131.0,1,6.106870229007633,6.106870229007633
400112,387.0,2,2.3674242424242427,1.550387596899225
400122,103.0,1,8.737864077669903,8.737864077669903
400128,27.0,1,66.66666666666666,66.66666666666666
400149,330.0,2,3.67678085081898,3.3333333333333335
400151,42.0,1,21.428571428571427,21.428571428571427
400157,146.0,1,1.36986301369863,1.36986301369863
400159,208.0,1,40.38461538461539,40.38461538461539
400191,145.0,1,14.482758620689657,14.482758620689655
400209,54.0,2,10.799438990182328,11.11111111111111
400212,96.0,1,6.25,6.25
400219,74.0,1,12.162162162162163,12.162162162162163
400221,136.0,1,24.264705882352942,24.264705882352942
400227,91.0,1,10.989010989010989,10.989010989010989
400239,315.0,1,3.1746031746031744,3.1746031746031744
400243,92.0,1,2.1739130434782608,2.1739130434782608
400248,73.0,1,2.73972602739726,2.73972602739726
400276,156.0,1,17.307692307692307,17.307692307692307
400288,355.0,1,8.732394366197182,8.732394366197182
400290,151.0,1,5.298013245033113,5.298013245033113
400295,2654.0,9,6.310374701771295,6.141672946495856
400310,103.0,1,2.912621359223301,2.912621359223301
400318,92.0,1,11.956521739130435,11.956521739130435
400340,127.0,1,3.149606299212598,3.149606299212598
400351,36.0,1,16.666666666666664,16.666666666666664
400352,400.0,1,4.5,4.5
400353,447.0,1,5.1454138702460845,5.145413870246085
400354,698.0,1,0.8595988538681949,0.8595988538681948
400355,424.0,1,19.57547169811321,19.57547169811321
400356,158.0,1,3.1645569620253164,3.1645569620253164
400357,199.0,1,10.050251256281408,10.050251256281408
400361,147.0,2,12.362637362637361,10.204081632653061
400363,117.0,1,8.547008547008547,8.547008547008547
400364,338.0,2,17.811676909569798,16.86390532544379
400370,37.0,1,32.432432432432435,32.432432432432435
400374,95.0,1,6.315789473684211,6.315789473684211
400382,180.0,1,6.666666666666667,6.666666666666667
400383,283.0,1,8.480565371024735,8.480565371024735
400384,214.0,1,1.4018691588785046,1.4018691588785046
400385,428.0,1,15.42056074766355,15.42056074766355
400386,393.0,1,5.343511450381679,5.343511450381679
400387,96.0,1,27.083333333333332,27.083333333333332
400388,171.0,1,1.7543859649122806,1.7543859649122806
400389,575.0,1,19.130434782608695,19.130434782608695
400397,31.0,1,22.58064516129032,22.58064516129032
400414,50.0,1,6.0,6.0
400416,104.0,1,17.307692307692307,17.307692307692307
400419,11.0,1,100.0,100.0
400425,121.0,1,4.132231404958678,4.132231404958678
400445,203.0,1,7.389162561576355,7.389162561576355
400446,86.0,1,8.13953488372093,8.13953488372093
400450,1617.0,3,2.9038586153129615,2.968460111317254
400600,4175.0,13,4.86311759544853,4.718562874251497
400610,70.0,1,11.428571428571429,11.428571428571429
400618,676.0,1,28.846153846153843,28.84615384615384
400619,119.0,1,12.605042016806722,12.605042016806722
400621,87.0,1,4.597701149425287,4.597701149425287
400632,172.0,1,5.232558139534884,5.232558139534884
400637,67.0,1,13.432835820895523,13.432835820895523
400641,180.0,1,20.555555555555554,20.555555555555554
400649,140.0,1,4.285714285714286,4.285714285714286
400653,54.0,1,9.25925925925926,9.25925925925926
400756,88.0,1,5.681818181818182,5.681818181818182
400766,194.0,1,4.123711340206185,4.123711340206185
400768,117.0,1,4.273504273504273,4.273504273504273
400769,270.0,1,2.2222222222222223,2.2222222222222223
400776,87.0,1,4.597701149425287,4.597701149425287
400783,100.0,1,3.0,3.0
400786,160.0,1,2.5,2.5
400787,116.0,1,33.62068965517241,33.62068965517241
400789,102.0,1,24.509803921568626,24.50980392156863
400790,1061.0,3,1.1495554486308779,1.0367577756833177
400792,67.0,1,4.477611940298507,4.477611940298507
400796,67.0,1,10.44776119402985,10.44776119402985
400823,97.0,1,5.154639175257731,5.154639175257731
400846,96.0,1,11.458333333333332,11.458333333333334
400847,123.0,1,3.2520325203252036,3.2520325203252036
400853,143.0,1,5.594405594405594,5.594405594405594
400880,171.0,1,5.847953216374268,5.847953216374268
400882,23.0,1,8.695652173913043,8.695652173913043
400894,82.0,1,4.878048780487805,4.878048780487805
400895,125.0,1,9.6,9.6
400914,33.0,1,9.090909090909092,9.090909090909092
400917,111.0,1,1.8018018018018018,1.8018018018018018
400938,42.0,1,50.0,50.0
400948,198.0,1,2.0202020202020203,2.0202020202020203
400952,93.0,1,9.67741935483871,9.67741935483871
400960,1510.0,8,8.781261369563072,9.139072847682119
401000,74.0,2,10.014781966001479,9.45945945945946
401050,834.0,4,16.33411274852147,14.268585131894485
401160,34.0,1,8.823529411764707,8.823529411764707
401180,98.0,1,3.061224489795918,3.061224489795918
401410,347.0,1,0.5763688760806917,0.5763688760806917
401460,1632.0,6,3.3708685587394367,2.573529411764706
401500,317.0,3,8.130260942760943,7.570977917981073
401600,571.0,4,9.452686202686202,9.281961471103328
401650,35.0,1,28.57142857142857,28.57142857142857
401680,2991.0,12,2.477061332482981,2.3069207622868606
401710,1749.0,9,4.47318474482617,4.002287021154945
401740,884.0,2,3.3414870540453223,3.3936651583710407
401870,4153.0,17,5.99018748827229,4.7435588731037805
402190,75.0,1,29.333333333333332,29.333333333333332
402320,750.0,4,3.324324667250327,3.466666666666667
402370,551.0,4,7.79070315154487,7.985480943738657
402400,1184.0,7,5.141369735202866,4.898648648648648
402430,1195.0,9,10.643033242921218,10.209205020920502
402530,895.0,6,6.233546920723787,4.692737430167598
402690,1403.0,4,1.355978486520013,1.35424091233072
402860,2599.0,12,7.328203464069944,6.6948826471719896
402920,187.0,1,1.6042780748663104,1.6042780748663104
403010,680.0,4,6.264166956710328,5.735294117647059
403040,61.0,1,3.278688524590164,3.278688524590164
403060,1113.0,7,8.24193003508451,8.44564240790656
403080,20.0,1,10.0,10.0
403240,926.0,6,3.5741268471582717,3.67170626349892
403400,2671.0,13,4.247012647096251,2.695619618120554
403420,3748.0,15,3.445667432264116,3.3617929562433297
403450,3578.0,9,3.882781018443746,4.052543320290665
403780,1589.0,7,5.177086236717827,3.587161736941473
403820,354.0,3,3.8967385191225046,3.672316384180791
403860,292.0,3,42.2008547008547,36.64383561643836
403870,1139.0,8,7.912383289310947,7.989464442493415
403950,538.0,6,20.691508486506596,20.074349442379184
403960,1376.0,7,3.145471514456382,2.906976744186047
403990,971.0,5,2.5125564212395006,1.3388259526261586
404060,996.0,3,4.369650318442477,3.714859437751004
404230,1812.0,16,4.779360725605343,4.139072847682119
404280,643.0,1,0.3110419906687403,0.3110419906687403
404290,1615.0,5,2.5280731347680736,2.414860681114551
404320,127.0,1,3.149606299212598,3.149606299212598
404380,460.0,3,2.1558284831737926,2.1739130434782608
404440,1265.0,7,8.33859376509388,7.984189723320158
404500,282.0,2,2.017345399698341,1.7730496453900708
404570,19.0,1,10.526315789473683,10.526315789473683
404630,3217.0,14,5.4130198167665196,4.289710910786447
404720,1149.0,4,2.940475701381325,2.26283724978242
404770,295.0,2,8.531468531468532,8.813559322033898
404820,208.0,2,25.43103448275862,25.48076923076923
404970,11157.0,49,6.3995337121093945,5.001344447432105
405030,415.0,3,12.75564862779676,11.80722891566265
405070,332.0,1,2.4096385542168677,2.4096385542168677
405100,4.0,1,50.0,50.0
405190,184.0,1,1.6304347826086956,1.6304347826086956
405400,285.0,2,2.9803646563814867,3.1578947368421053
405460,143.0,1,5.594405594405594,5.594405594405594
405530,762.0,6,4.738982655348913,4.4619422572178475
405670,775.0,5,9.827477365344,9.935483870967742
405820,1100.0,4,5.189599331147795,5.0
405850,100.0,1,3.0,3.0
405880,133.0,1,3.7593984962406015,3.7593984962406015
405930,4361.0,23,3.5772194170101113,3.0268287090116948
405980,548.0,3,1.90697717146663,1.8248175182481752
406070,898.0,5,23.32760347658675,25.946547884187083
406210,1015.0,9,4.771185540266549,4.729064039408867
406250,3846.0,23,4.877002346110351,4.316172646905876
406300,1138.0,9,8.337262394625041,8.172231985940247
406330,12674.0,10,2.5285166799415935,2.603755720372416
406510,40.0,1,5.0,5.0
406580,455.0,1,2.417582417582418,2.417582417582418
406730,829.0,5,4.911619462599854,3.6188178528347406
406810,702.0,2,2.2086623594161283,2.421652421652422
407020,242.0,2,4.1256830601092895,4.132231404958677
407080,2941.0,17,7.903709064866111,7.582454947296838
407170,328.0,2,1.8834634555158574,1.829268292682927
407240,69.0,1,4.3478260869565215,4.3478260869565215
407300,220.0,1,0.9090909090909091,0.9090909090909091
407520,894.0,5,6.65517287136209,5.9284116331096195
407530,176.0,2,5.704154002026343,3.977272727272727
407570,1601.0,8,5.681637167056725,4.122423485321674
407630,58.0,2,15.833333333333334,15.517241379310345
407750,3329.0,20,4.917476922131099,4.35566236106939
407820,383.0,4,5.760939547465521,5.483028720626632
408130,220.0,1,7.2727272727272725,7.2727272727272725
408170,4859.0,19,5.48276781167557,5.371475612265899
408280,232.0,2,2.1363636363636367,2.1551724137931036
408310,2357.0,13,4.878248508046886,4.87908358082308
408340,3088.0,7,4.661104595393665,4.727979274611398
408490,932.0,4,11.344139826428929,12.339055793991417
408520,5418.0,6,3.171271245837673,3.1746031746031744
408550,197.0,1,3.0456852791878175,3.045685279187817
408800,17380.0,75,8.878145359117628,7.11162255466053
408820,352.0,2,3.1308182263596276,3.125
408850,322.0,2,1.5527950310559007,1.5527950310559007
409060,5520.0,28,6.703346281927021,7.5
409190,345.0,3,11.373194156423416,9.565217391304348
409250,77.0,1,6.493506493506493,6.493506493506493
409310,283.0,2,19.599391480730223,20.84805653710247
409390,295.0,2,17.370309050772626,17.28813559322034
409460,99.0,1,3.0303030303030303,3.0303030303030303
409600,1632.0,11,6.515511911449912,5.147058823529412
409630,1926.0,5,1.7203966027800366,1.7133956386292835
500001,44.0,1,11.363636363636363,11.363636363636363
500006,249.0,3,0.9564509564509563,0.8032128514056225
500009,1.0,1,0.0,0.0
500012,147.0,3,8.373590982286634,6.802721088435374
500015,953.0,6,1.3776123095383113,1.3641133263378804
500016,119.0,2,6.199677938808373,7.563025210084033
500017,1020.0,7,10.30022047281288,8.333333333333334
500019,176.0,5,8.84920030464585,11.931818181818182
500020,43.0,1,4.651162790697675,4.651162790697675
500021,57.0,2,3.3333333333333335,3.508771929824561
500023,144.0,2,17.239382239382238,17.36111111111111
500026,1071.0,6,4.62016716443688,5.228758169934641
500028,361.0,3,5.647993613256265,5.54016620498615
500029,343.0,1,1.1661807580174928,1.1661807580174928
500032,74.0,2,3.1914893617021276,4.054054054054054
500041,11.0,1,18.181818181818183,18.181818181818183
500042,454.0,4,2.042163696464501,1.9823788546255507
500043,887.0,6,3.7339647499357227,3.945885005636978
500044,443.0,4,1.8278147857889238,2.0316027088036117
500045,170.0,2,5.6955260345090855,5.882352941176471
500046,148.0,3,19.208333333333332,18.91891891891892
500047,264.0,3,12.479187479187479,14.393939393939394
500048,190.0,3,7.4499994450548845,7.894736842105263
500049,436.0,5,4.082488214970136,3.669724770642202
500051,134.0,1,2.2388059701492535,2.2388059701492535
500055,169.0,2,2.6715239829993926,2.9585798816568043
500059,79.0,2,5.172413793103448,3.7974683544303796
500062,230.0,3,0.0,0.0
500065,26.0,1,0.0,0.0
500067,136.0,3,4.490625861593603,3.676470588235294
500068,23.0,1,0.0,0.0
500070,108.0,3,11.111111111111109,3.7037037037037037
500071,34.0,2,28.030303030303028,26.470588235294116
500073,170.0,3,7.384101788863693,7.647058823529412
500076,127.0,2,8.183183183183182,7.086614173228346
500079,145.0,2,14.105263157894736,11.03448275862069
500082,145.0,2,4.138127853881278,4.137931034482758
500398,219.0,1,2.28310502283105,2.28310502283105
500406,101.0,1,4.9504950495049505,4.9504950495049505
500407,112.0,1,5.357142857142857,5.357142857142857
500408,55.0,1,5.454545454545454,5.454545454545454
500409,88.0,1,0.0,0.0
500410,31.0,1,22.58064516129032,22.58064516129032
500412,9.0,1,0.0,0.0
500413,74.0,1,4.054054054054054,4.054054054054054
500417,87.0,1,2.2988505747126435,2.2988505747126435
500419,469.0,3,2.8276018450299447,3.1982942430703623
502250,613.0,4,10.826853274834379,9.135399673735726
502280,114.0,2,12.250830564784053,16.666666666666668
502430,129.0,3,5.661124881023128,5.426356589147287
502580,229.0,4,4.9194823265436955,4.8034934497816595
502610,111.0,3,14.775945360653006,16.216216216216218
502670,36.0,2,19.040247678018574,19.444444444444443
502700,251.0,3,9.679390364069002,9.9601593625498
502730,74.0,1,4.054054054054054,4.054054054054054
502790,274.0,4,1.8090137950501906,2.18978102189781
502820,92.0,2,3.1947261663286,3.260869565217391
502880,41.0,2,0.0,0.0
502960,925.0,6,2.879015879392623,2.810810810810811
503030,133.0,4,12.131942068650929,14.285714285714286
503060,2473.0,20,4.701163173419282,5.297209866558836
503090,115.0,2,1.9923769923769923,1.7391304347826086
503150,314.0,4,15.326682316118935,15.286624203821656
503240,170.0,3,10.115176151761517,9.411764705882353
503320,671.0,4,15.228863353178308,15.350223546944859
503420,50.0,2,14.448051948051948,14.0
503450,255.0,3,11.547423874789603,14.117647058823527
503480,60.0,2,25.23939808481532,18.333333333333332
503630,64.0,2,19.901960784313726,20.3125
503640,402.0,4,6.701590177133656,5.721393034825871
503690,1371.0,9,2.7586557507934355,2.3340627279358133
503710,79.0,3,6.25,3.7974683544303796
503750,1543.0,11,0.8500176186777434,0.7777057679844459
503770,88.0,2,12.976190476190474,12.5
503840,97.0,2,7.126593806921676,8.24742268041237
503960,177.0,2,14.418787719758594,14.124293785310735
504020,241.0,3,0.8480649784997611,0.8298755186721992
504050,132.0,2,2.207792207792208,2.272727272727273
504080,165.0,3,12.546967257112186,10.90909090909091
504110,57.0,1,1.7543859649122806,1.7543859649122806
504170,97.0,2,11.981566820276498,11.34020618556701
504200,74.0,2,3.4482758620689653,2.7027027027027026
504350,35.0,2,50.0,2.857142857142857
504370,18.0,2,0.0,0.0
504380,604.0,5,10.867103261628795,10.43046357615894
504410,178.0,3,15.80952380952381,17.415730337078653
504560,73.0,2,8.22072072072072,8.219178082191782
504590,1635.0,10,3.5848435827244245,2.7522935779816513
504680,81.0,2,7.5887392900856785,7.407407407407407
504740,26.0,2,23.076923076923077,23.076923076923077
504800,202.0,2,4.72529835501559,4.455445544554456
504860,51.0,2,0.0,0.0
504890,18.0,1,5.555555555555555,5.555555555555555
504930,258.0,4,1.9937496275105786,1.937984496124031
504980,70.0,3,9.02014652014652,8.571428571428571
505170,29.0,1,0.0,0.0
505190,107.0,2,6.573426573426573,6.542056074766355
505340,59.0,1,1.694915254237288,1.694915254237288
505410,196.0,3,7.842624884002184,6.122448979591836
505430,261.0,3,6.065419960156802,6.130268199233717
505470,174.0,2,3.294451450189155,2.2988505747126435
505500,189.0,4,3.7243589743589745,3.1746031746031744
505580,92.0,1,4.3478260869565215,4.3478260869565215
505680,781.0,5,1.5121219647217865,1.792573623559539
505760,93.0,4,9.255952380952381,8.602150537634408
505850,174.0,2,4.607136873848216,5.747126436781609
505970,131.0,3,6.647094248720265,6.870229007633588
506060,337.0,4,2.9994340690435766,2.077151335311573
506090,367.0,6,6.049194618837895,3.8147138964577656
506120,1248.0,13,9.934832439643744,9.615384615384615
506150,158.0,3,15.461592670894996,15.189873417721518
506210,73.0,2,0.0,0.0
506240,10.0,1,0.0,0.0
506270,88.0,1,2.272727272727273,2.272727272727273
506330,2311.0,23,4.424071019370073,4.067503245348334
506360,168.0,2,3.9185196703467584,3.571428571428572
506420,224.0,3,5.890002100855555,5.803571428571429
506540,365.0,4,6.797929980780895,6.8493150684931505
506630,127.0,2,0.0,0.0
506690,121.0,2,8.435672514619883,6.6115702479338845
506840,83.0,1,3.614457831325301,3.6144578313253004
506870,190.0,3,6.277774754675228,6.842105263157895
506900,668.0,4,1.5834201289296106,1.4970059880239521
506930,99.0,3,12.108843537414964,13.131313131313131
506990,527.0,5,0.6770833333333333,0.7590132827324478
507110,48.0,1,0.0,0.0
507140,46.0,2,30.833333333333336,36.95652173913044
507170,157.0,4,14.215506715506715,14.012738853503185
507230,64.0,2,8.116883116883116,7.8125
507320,22.0,1,0.0,0.0
507350,302.0,4,9.624131823070496,9.271523178807946
507380,400.0,6,11.786447351813537,14.0
507530,57.0,1,3.508771929824561,3.508771929824561
507560,194.0,2,1.5141787051899414,1.5463917525773196
507620,72.0,2,28.26086956521739,23.61111111111111
507680,381.0,2,1.3015703270107504,1.3123359580052496
507710,5.0,1,0.0,0.0
507740,226.0,2,20.600015707217466,20.353982300884955
507770,266.0,3,3.181350662013448,3.007518796992481
507840,424.0,5,5.5542423242281185,5.188679245283019
507890,738.0,6,13.983559536558845,13.685636856368564
507920,83.0,3,7.721661054994389,7.228915662650603
507990,125.0,2,3.614640048396854,4.0
508040,1894.0,9,2.1383396586783596,2.2703273495248153
508130,229.0,3,9.737062644039389,13.973799126637555
508240,129.0,6,17.398972471436238,16.27906976744186
508280,1552.0,6,1.6401168815153275,1.8041237113402062
508340,129.0,2,17.251461988304094,17.829457364341085
508400,238.0,4,6.079829735079378,5.882352941176471
508490,4.0,1,0.0,0.0
508610,692.0,6,3.2412423599851956,3.179190751445087
508640,4.0,1,0.0,0.0
508670,818.0,4,4.842973904663059,3.9119804400977993
508700,133.0,3,8.868534482758621,8.270676691729323
508730,143.0,3,11.336405529953916,9.090909090909092
508940,96.0,3,0.7168458781362008,2.0833333333333335
509000,6783.0,39,5.967317888386907,5.852867462774584
509060,183.0,4,19.22427677256215,18.0327868852459
509150,61.0,1,3.278688524590164,3.278688524590164
509190,190.0,2,0.4032258064516129,0.5263157894736842
509240,160.0,2,3.653719552337064,3.75
509330,175.0,3,4.920274625192658,5.142857142857142
509360,10.0,1,0.0,0.0
509390,949.0,6,4.10875890873639,3.898840885142255
509420,60.0,2,2.8846153846153846,5.0
509480,110.0,2,7.714285714285714,6.363636363636363
509540,159.0,3,2.620841180163214,3.1446540880503147
509570,54.0,2,8.423913043478262,5.555555555555555
509600,78.0,1,7.6923076923076925,7.6923076923076925
509630,125.0,1,0.8,0.8
509720,88.0,2,1.2195121951219512,1.1363636363636365
509750,286.0,4,8.454943783068781,4.895104895104895
509840,175.0,2,1.1363636363636365,1.7142857142857142
509990,28.0,1,3.571428571428571,3.5714285714285716
510080,82.0,2,19.005847953216374,20.73170731707317
510170,54.0,2,14.642857142857142,14.814814814814815
510200,96.0,2,1.0638297872340425,1.0416666666666667
510260,154.0,3,7.7067669172932325,7.142857142857143
510290,78.0,3,4.264870931537598,5.128205128205129
510320,23.0,3,41.666666666666664,17.391304347826086
510380,327.0,4,0.9773425499231951,1.2232415902140672
510410,43.0,2,2.5,2.3255813953488373
510440,447.0,6,4.218559179371309,4.921700223713646
510560,60.0,2,10.233592880978867,10.0
510680,1879.0,12,5.637489554726603,5.907397551889303
510920,103.0,2,13.84453781512605,15.533980582524272
510950,209.0,3,2.4393743722198304,2.8708133971291865
510980,21.0,2,10.0,9.523809523809524
511010,361.0,5,3.6327928141582424,3.3240997229916895
511070,45.0,2,1.5625,2.2222222222222223
511130,212.0,3,20.778988971760054,19.339622641509433
511220,59.0,2,3.0303030303030303,3.389830508474576
511340,186.0,1,2.1505376344086025,2.1505376344086025
511370,21.0,1,4.761904761904762,4.761904761904762
511610,179.0,4,13.014767932489452,11.731843575418994
511700,142.0,4,12.029392048677359,12.67605633802817
511730,138.0,2,4.830230010952903,5.072463768115942
511760,287.0,3,2.9058470234940823,3.1358885017421603
511850,3412.0,22,6.043824733568983,5.480656506447831
511880,13.0,1,15.384615384615385,15.384615384615385
511970,2412.0,20,4.222465227735951,3.8971807628524044
512000,84.0,2,1.8867924528301887,2.380952380952381
512060,1049.0,10,4.23980530867181,4.575786463298379
512090,166.0,2,7.658536585365853,7.831325301204819
512180,45.0,2,0.0,0.0
512210,661.0,6,5.344274474057517,5.597579425113464
512420,9.0,1,22.22222222222222,22.22222222222222
512450,755.0,6,4.218785976684706,4.105960264900662
512480,68.0,3,3.714285714285714,4.411764705882353
512510,18.0,2,8.333333333333332,5.5555555555555545
512520,267.0,5,13.290598290598291,13.108614232209737
512540,112.0,3,7.639409852463115,10.714285714285714
512570,57.0,2,3.5359801488833744,3.508771929824561
512660,2465.0,25,3.5515918539150717,2.920892494929006
512960,186.0,3,6.951575556226719,7.526881720430108
513080,561.0,6,4.156795687713528,3.7433155080213902
513110,992.0,7,3.7571299994890297,4.233870967741935
513230,34.0,1,0.0,0.0
513350,103.0,1,2.912621359223301,2.912621359223301
513380,527.0,4,2.722212691332609,2.0872865275142316
513410,699.0,7,2.378949001055495,2.2889842632331905
513530,464.0,6,14.290891658199383,10.129310344827585
513680,475.0,3,6.558521845045548,6.7368421052631575
513930,438.0,5,8.60354689743981,9.360730593607306
514010,130.0,3,9.26542015903718,10.0
514020,267.0,2,7.306763285024154,6.741573033707865
514040,105.0,2,25.694444444444443,22.857142857142854
514370,64.0,2,6.0606060606060606,6.25
514400,63.0,1,0.0,0.0
514430,418.0,4,4.351503759398496,4.0669856459330145
514490,143.0,2,18.08943089430894,17.482517482517483
600001,3360.0,10,8.238731225937855,7.7976190476190474
600011,28.0,1,14.285714285714285,14.285714285714286
600012,34.0,1,14.705882352941178,14.705882352941178
600013,798.0,11,9.630336484748424,7.268170426065163
600014,4194.0,26,13.013076993078993,10.872675250357654
600015,1074.0,5,13.653304078921206,9.497206703910615
600016,1269.0,13,11.076615005061871,11.11111111111111
600017,2376.0,14,15.153447141454867,15.151515151515152
600018,29.0,2,42.2077922077922,34.48275862068965
600022,447.0,6,9.783862904212862,6.7114093959731544
600025,16.0,1,12.5,12.5
600026,131.0,2,4.593267882187938,4.580152671755725
600027,3442.0,24,12.784176360306292,11.969785008715863
600028,2388.0,15,6.228212590198887,4.271356783919598
600029,1985.0,13,6.975335762123626,5.44080604534005
600032,322.0,2,12.030228758169933,5.279503105590062
600033,272.0,4,13.161272705803633,8.823529411764707
